Longitude,Latitude,Elevation,Time,Track,Campaign,Link
254.85675,40.55504,1569.434,2004-10-31 02:54:23,325,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.31/GLAH06_634_2109_002_0325_2_01_0001.H5.ascii"
254.10136,40.555916,3177.34,2004-10-10 15:09:07,20,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.10/GLAH06_634_2109_002_0019_4_01_0001.H5.ascii"
254.8979,40.55609,1519.262,2004-10-18 14:50:40,139,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.18/GLAH06_634_2109_002_0138_4_01_0001.H5.ascii"
254.8573,40.55815,1564.638,2004-10-31 02:54:23,325,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.31/GLAH06_634_2109_002_0325_2_01_0001.H5.ascii"
254.10078,40.559002,3282.493,2004-10-10 15:09:07,20,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.10/GLAH06_634_2109_002_0019_4_01_0001.H5.ascii"
254.89732,40.559196,1520.79,2004-10-18 14:50:40,139,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.18/GLAH06_634_2109_002_0138_4_01_0001.H5.ascii"
254.85786,40.561264,1567.698,2004-10-31 02:54:23,325,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.31/GLAH06_634_2109_002_0325_2_01_0001.H5.ascii"
254.10019,40.562096,3243.223,2004-10-10 15:09:07,20,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.10/GLAH06_634_2109_002_0019_4_01_0001.H5.ascii"
254.89676,40.5623,1527.258,2004-10-18 14:50:40,139,"Laser 3A","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.10.18/GLAH06_634_2109_002_0138_4_01_0001.H5.ascii"
254.758,40.000523,1599.325,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.20578,40.001106,2665.489,2005-02-25 10:45:11,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99565,40.002026,1580.141,2005-03-05 10:26:45,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.75853,40.003624,1596.907,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.20518,40.004215,2616.665,2005-02-25 10:45:11,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99507,40.00513,1586.987,2005-03-05 10:26:45,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.75906,40.006725,1592.741,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.20459,40.007305,2701.857,2005-02-25 10:45:11,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.9945,40.008232,1586.405,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.75961,40.00983,1586.238,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.20401,40.0104,2690.87,2005-02-25 10:45:11,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99393,40.011322,1584.156,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76015,40.01294,1580.778,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.20345,40.013485,2676.077,2005-02-25 10:45:11,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99336,40.014416,1586.69,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76068,40.01605,1579.599,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.2029,40.01657,2741.6330000000003,2005-02-25 10:45:11,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.9928,40.01752,1586.1390000000001,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.20235,40.019672,2707.875,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99223,40.020626,1596.0420000000001,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.2018,40.022778,2742.748,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99165,40.023735,1587.703,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76202,40.0238,1582.9850000000001,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.20125,40.02588,2787.811,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.99109,40.026844,1582.665,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.2007,40.028973,2813.351,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.9905,40.02995,1578.1190000000001,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.20013,40.03207,2788.5080000000003,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98991,40.03305,1580.2740000000001,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.19957,40.035164,2771.28,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98933,40.036148,1582.614,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76419,40.036205,1592.029,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19899,40.03826,2794.562,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98875,40.03924,1569.342,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.765,40.04086,1592.859,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19841,40.041363,2799.209,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98817,40.04234,1562.3790000000001,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76555,40.04396,1587.375,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19781,40.044468,2802.359,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98758,40.04544,1561.516,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.7661,40.04706,1590.178,2005-03-17 22:30:45,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1972,40.047573,2810.89,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.987,40.048542,1565.934,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76663,40.050156,1590.367,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1966,40.050674,2835.193,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98642,40.051643,1560.416,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76718,40.05326,1590.796,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19598,40.05377,2854.765,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98584,40.054733,1554.92,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76772,40.056366,1587.7730000000001,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19537,40.056866,2848.071,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98526,40.057827,1548.488,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76826,40.059475,1578.376,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19478,40.059963,2795.5170000000003,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98468,40.06092,1542.905,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76881,40.06258,1576.449,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1942,40.06306,2814.007,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.9841,40.06402,1535.99,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76935,40.06568,1575.192,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19362,40.066162,2852.053,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98354,40.06713,1529.414,2005-03-05 10:26:46,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.76988,40.068783,1570.704,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19305,40.069263,2892.288,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98297,40.07024,1523.7160000000001,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77042,40.07188,1567.8980000000001,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19249,40.072372,2786.612,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.9824,40.07334,1519.335,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77097,40.074986,1562.582,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19194,40.07547,2814.081,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98184,40.07644,1514.657,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.7715,40.078094,1562.628,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19139,40.07856,2897.451,2005-02-25 10:45:12,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98126,40.079533,1510.842,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77203,40.0812,1562.519,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19084,40.081657,2901.534,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.98068,40.082626,1508.763,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77257,40.08431,1562.395,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.19028,40.084766,2804.928,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.9801,40.085728,1504.454,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77312,40.08741,1569.182,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18971,40.087875,2695.699,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97952,40.08883,1499.534,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77365,40.090508,1581.111,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18915,40.090977,2721.512,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97893,40.091938,1495.238,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.7742,40.093605,1583.892,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18857,40.094074,2744.232,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97835,40.095043,1494.559,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77473,40.096703,1584.614,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18799,40.097176,2689.723,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97775,40.098137,1492.7,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77528,40.099808,1582.574,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1874,40.100277,2698.257,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97717,40.10123,1488.895,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77583,40.102917,1577.539,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1868,40.10337,2791.524,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97658,40.104324,1486.654,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77638,40.10602,1581.9080000000001,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18619,40.10647,2832.664,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.976,40.10742,1484.397,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77692,40.109123,1606.961,2005-03-17 22:30:44,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1856,40.109562,2867.385,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97543,40.110527,1481.688,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77747,40.11222,1636.943,2005-03-17 22:30:43,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.185,40.112663,2849.567,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97485,40.113632,1478.614,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77802,40.115314,1598.248,2005-03-17 22:30:43,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.1844,40.115765,2812.21,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97429,40.116734,1478.798,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77855,40.118416,1579.578,2005-03-17 22:30:43,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18382,40.11887,2762.024,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
254.97372,40.11983,1474.518,2005-03-05 10:26:47,139,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.05/GLAH06_634_2111_002_0138_4_01_0001.H5.ascii"
254.77908,40.12153,1579.222,2005-03-17 22:30:43,325,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.03.17/GLAH06_634_2111_002_0325_2_01_0001.H5.ascii"
254.18326,40.12198,2711.977,2005-02-25 10:45:13,20,"Laser 3B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2005.02.25/GLAH06_634_2111_002_0019_4_01_0001.H5.ascii"
